timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,label
2024-07-01 17:47:00,M02,0.734,0.544,63.82,12.53,0.157,-0.081,-0.037,0
2024-07-01 17:48:00,M02,0.812,0.656,63.18,12.94,0.116,-0.054,-0.036,0
2024-07-01 17:49:00,M02,0.852,0.596,66.52,11.65,0.232,0.091,-0.035,0
2024-07-01 17:50:00,M02,0.813,0.637,67.91,11.96,0.172,-0.053,-0.035,0
2024-07-01 17:51:00,M02,0.802,0.596,66.51,13.23,0.152,0.094,-0.034,0
2024-07-01 17:52:00,M02,0.775,0.559,64.37,11.39,0.142,0.103,-0.033,0
2024-07-01 17:53:00,M02,0.964,0.569,65.94,12.27,0.255,-0.061,-0.032,0
2024-07-01 17:54:00,M02,0.826,0.529,64.72,12.16,0.228,-0.017,-0.032,0
2024-07-01 17:55:00,M02,0.859,0.689,65.49,12.21,0.109,0.035,-0.031,0
2024-07-01 17:56:00,M02,0.757,0.64,64.52,12.18,0.104,0.023,-0.03,0
2024-07-01 17:57:00,M02,0.817,0.545,68.06,11.36,0.17,-0.013,-0.029,0
2024-07-01 17:58:00,M02,0.822,0.625,62.81,12.37,0.131,0.041,-0.028,0
2024-07-01 17:59:00,M02,0.828,0.629,69.28,12.15,0.239,-0.093,-0.028,0
2024-07-01 08:00:00,M03,0.843,0.519,60.66,12.07,0.197,0.014,0.0,0
2024-07-01 08:01:00,M03,0.785,0.566,63.56,11.84,0.231,0.063,0.001,0
2024-07-01 08:02:00,M03,1.047,0.825,77.67,14.51,0.308,0.121,0.002,1
2024-07-01 08:03:00,M03,0.785,0.527,67.31,12.07,0.13,-0.009,0.003,0
2024-07-01 08:04:00,M03,0.771,0.64,66.46,11.89,0.079,0.075,0.004,0
2024-07-01 08:05:00,M03,0.788,0.514,66.85,12.46,0.168,0.012,0.005,0
2024-07-01 08:06:00,M03,1.245,1.001,73.63,14.13,0.304,0.147,0.006,1
2024-07-01 08:07:00,M03,0.898,0.586,66.66,12.18,0.179,0.093,0.007,0
2024-07-01 08:08:00,M03,0.917,0.589,65.07,11.16,0.241,-0.103,0.008,0
2024-07-01 08:09:00,M03,0.811,0.653,65.7,11.85,0.086,0.117,0.009,0
2024-07-01 08:10:00,M03,0.781,0.609,66.79,12.21,0.227,0.072,0.01,0
2024-07-01 08:11:00,M03,0.761,0.595,65.06,12.2,0.108,0.098,0.011,0
2024-07-01 08:12:00,M03,0.727,0.658,65.01,12.11,0.133,-0.005,0.012,0
2024-07-01 08:13:00,M03,0.837,0.697,63.09,12.07,0.247,-0.104,0.013,0
2024-07-01 08:14:00,M03,1.197,0.828,79.68,14.66,0.268,0.014,0.014,1
2024-07-01 08:15:00,M03,1.231,0.893,74.28,15.26,0.284,-0.149,0.015,1
2024-07-01 08:16:00,M03,0.805,0.612,66.09,12.75,0.083,-0.001,0.016,0
2024-07-01 08:17:00,M03,0.827,0.578,66.36,12.44,0.159,-0.029,0.017,0
2024-07-01 08:18:00,M03,0.875,0.534,65.43,12.31,0.192,0.035,0.018,0
2024-07-01 08:19:00,M03,1.373,0.977,74.8,15.3,0.36,0.149,0.019,1
2024-07-01 08:20:00,M03,0.918,0.622,63.26,11.75,0.176,0.01,0.019,0
2024-07-01 08:21:00,M03,1.091,0.934,72.9,15.94,0.276,-0.16,0.02,1
2024-07-01 08:22:00,M03,1.177,0.96,78.44,14.67,0.139,0.07,0.021,1
2024-07-01 08:23:00,M03,0.844,0.575,64.34,11.4,0.138,0.066,0.022,0
2024-07-01 08:24:00,M03,0.761,0.595,62.53,11.87,0.2,-0.105,0.023,0
2024-07-01 08:25:00,M03,0.823,0.612,65.13,12.05,0.155,-0.1,0.024,0
2024-07-01 08:26:00,M03,1.16,0.904,77.03,15.03,0.287,-0.04,0.025,1
2024-07-01 08:27:00,M03,0.809,0.542,66.1,12.06,0.201,-0.063,0.026,0
2024-07-01 08:28:00,M03,0.823,0.578,63.39,12.34,0.176,-0.015,0.027,0
2024-07-01 08:29:00,M03,0.817,0.609,64.13,12.18,0.106,0.06,0.027,0
2024-07-01 08:30:00,M03,1.159,0.927,76.15,15.55,0.136,-0.012,0.028,1
2024-07-01 08:31:00,M03,0.819,0.567,64.8,11.61,0.128,0.102,0.029,0
2024-07-01 08:32:00,M03,0.826,0.598,67.18,11.76,0.225,-0.082,0.03,0
2024-07-01 08:33:00,M03,0.787,0.679,65.82,12.36,0.143,0.103,0.031,0
2024-07-01 08:34:00,M03,0.84,0.657,64.29,11.85,0.115,0.093,0.031,0
2024-07-01 08:35:00,M03,0.765,0.524,65.34,12.2,0.221,-0.086,0.032,0
2024-07-01 08:36:00,M03,0.827,0.615,63.97,12.49,0.157,-0.037,0.033,0
2024-07-01 08:37:00,M03,0.77,0.598,62.1,12.16,0.163,0.007,0.034,0
2024-07-01 08:38:00,M03,0.876,0.657,66.35,11.24,0.156,0.045,0.034,0
2024-07-01 08:39:00,M03,0.979,0.639,58.72,11.79,0.106,-0.116,0.035,0
2024-07-01 08:40:00,M03,0.777,0.68,59.45,12.03,0.185,-0.015,0.036,0
2024-07-01 08:41:00,M03,0.796,0.546,65.78,12.59,0.136,-0.005,0.037,0
2024-07-01 08:42:00,M03,0.801,0.514,68.43,12.26,0.202,0.083,0.037,0
2024-07-01 08:43:00,M03,0.819,0.608,63.93,11.85,0.221,0.007,0.038,0
2024-07-01 08:44:00,M03,0.744,0.68,65.31,11.36,0.197,-0.053,0.039,0
2024-07-01 08:45:00,M03,0.819,0.586,65.48,12.09,0.208,0.053,0.039,0
2024-07-01 08:46:00,M03,0.72,0.567,68.99,12.13,0.198,-0.107,0.04,0
2024-07-01 08:47:00,M03,0.778,0.589,64.57,11.95,0.11,0.076,0.04,0
2024-07-01 08:48:00,M03,0.838,0.515,67.35,12.24,0.088,0.004,0.041,0
2024-07-01 08:49:00,M03,0.745,0.645,64.21,11.89,0.215,0.107,0.042,0
2024-07-01 08:50:00,M03,0.809,0.647,66.39,12.1,0.093,0.002,0.042,0
2024-07-01 08:51:00,M03,0.792,0.673,63.8,12.69,0.12,-0.006,0.043,0
2024-07-01 08:52:00,M03,0.818,0.61,64.42,11.29,0.214,0.018,0.043,0
2024-07-01 08:53:00,M03,0.735,0.657,66.73,11.23,0.199,-0.101,0.044,0
2024-07-01 08:54:00,M03,0.754,0.544,64.11,12.15,0.103,-0.012,0.044,0
2024-07-01 08:55:00,M03,0.848,0.609,64.29,12.28,0.158,0.093,0.045,0
2024-07-01 08:56:00,M03,0.822,0.541,65.14,12.6,0.082,-0.054,0.045,0
2024-07-01 08:57:00,M03,0.874,0.606,64.9,12.24,0.192,-0.075,0.045,0
2024-07-01 08:58:00,M03,0.792,0.636,66.81,11.76,0.122,-0.076,0.046,0
2024-07-01 08:59:00,M03,0.778,0.626,66.6,12.56,0.087,-0.046,0.046,0
2024-07-01 09:00:00,M03,0.895,0.574,63.8,12.13,0.185,-0.055,0.047,0
2024-07-01 09:01:00,M03,1.243,0.968,80.35,14.16,0.217,0.026,0.047,1
2024-07-01 09:02:00,M03,0.683,0.574,62.67,11.39,0.084,-0.108,0.047,0
2024-07-01 09:03:00,M03,0.771,0.628,68.53,13.21,0.145,0.095,0.048,0
2024-07-01 09:04:00,M03,1.143,0.859,77.78,13.74,0.116,-0.12,0.048,1
2024-07-01 09:05:00,M03,0.785,0.598,66.06,11.48,0.226,0.077,0.048,0
2024-07-01 09:06:00,M03,0.703,0.504,66.35,12.27,0.18,0.045,0.048,0
2024-07-01 09:07:00,M03,0.773,0.61,64.23,12.68,0.166,-0.116,0.049,0
2024-07-01 09:08:00,M03,0.827,0.639,65.0,12.31,0.146,-0.039,0.049,0
2024-07-01 09:09:00,M03,0.847,0.552,66.5,10.94,0.088,-0.06,0.049,0
2024-07-01 09:10:00,M03,0.765,0.58,64.6,11.69,0.144,0.04,0.049,0
2024-07-01 09:11:00,M03,0.821,0.599,64.45,11.39,0.159,-0.107,0.049,0
2024-07-01 09:12:00,M03,0.76,0.573,66.23,11.86,0.155,0.09,0.05,0
2024-07-01 09:13:00,M03,0.83,0.54,64.64,12.35,0.172,0.015,0.05,0
2024-07-01 09:14:00,M03,0.801,0.595,66.53,12.07,0.156,-0.054,0.05,0
2024-07-01 09:15:00,M03,0.863,0.613,62.22,12.6,0.152,-0.113,0.05,0
2024-07-01 09:16:00,M03,0.77,0.528,64.23,12.3,0.146,-0.102,0.05,0
2024-07-01 09:17:00,M03,0.819,0.584,65.66,12.3,0.131,0.031,0.05,0
2024-07-01 09:18:00,M03,0.811,0.608,63.3,12.39,0.152,-0.018,0.05,0
2024-07-01 09:19:00,M03,0.761,0.626,68.47,11.81,0.101,-0.002,0.05,0
2024-07-01 09:20:00,M03,0.766,0.552,62.86,12.19,0.092,0.084,0.05,0
2024-07-01 09:21:00,M03,0.711,0.566,62.83,11.77,0.13,0.08,0.05,0
2024-07-01 09:22:00,M03,0.869,0.557,63.14,11.64,0.24,-0.065,0.05,0
2024-07-01 09:23:00,M03,0.831,0.552,64.85,11.69,0.176,0.079,0.05,0
2024-07-01 09:24:00,M03,0.917,0.538,62.24,11.82,0.162,0.058,0.05,0
2024-07-01 09:25:00,M03,0.759,0.621,61.45,12.68,0.217,0.034,0.05,0
2024-07-01 09:26:00,M03,0.739,0.668,66.07,11.62,0.182,-0.066,0.049,0
2024-07-01 09:27:00,M03,0.866,0.502,65.57,11.7,0.243,-0.045,0.049,0
2024-07-01 09:28:00,M03,0.808,0.628,65.48,12.0,0.089,-0.117,0.049,0
2024-07-01 09:29:00,M03,0.844,0.522,62.28,12.2,0.166,0.059,0.049,0
2024-07-01 09:30:00,M03,0.79,0.584,59.98,12.13,0.146,-0.028,0.049,0
2024-07-01 09:31:00,M03,0.792,0.581,66.07,11.44,0.226,0.057,0.048,0
2024-07-01 09:32:00,M03,0.757,0.512,67.74,11.38,0.213,0.045,0.048,0
2024-07-01 09:33:00,M03,0.763,0.637,65.85,11.53,0.133,-0.017,0.048,0
2024-07-01 09:34:00,M03,0.704,0.559,64.85,11.81,0.089,0.005,0.048,0
2024-07-01 09:35:00,M03,0.829,0.677,67.4,11.3,0.204,-0.066,0.047,0
2024-07-01 09:36:00,M03,0.801,0.63,65.51,11.61,0.119,0.027,0.047,0
2024-07-01 09:37:00,M03,1.131,0.765,83.43,14.89,0.226,0.012,0.047,1
2024-07-01 09:38:00,M03,0.803,0.611,62.41,12.04,0.086,-0.039,0.046,0
2024-07-01 09:39:00,M03,0.787,0.635,63.99,11.89,0.121,-0.126,0.046,0
2024-07-01 09:40:00,M03,0.76,0.573,63.11,11.93,0.223,0.057,0.045,0
2024-07-01 09:41:00,M03,0.836,0.578,67.42,11.67,0.223,0.022,0.045,0
2024-07-01 09:42:00,M03,0.792,0.551,68.54,11.72,0.173,-0.049,0.045,0
2024-07-01 09:43:00,M03,0.842,0.614,67.68,12.14,0.202,0.088,0.044,0
2024-07-01 09:44:00,M03,0.691,0.573,67.02,12.4,0.107,0.088,0.044,0
2024-07-01 09:45:00,M03,0.792,0.616,63.44,12.36,0.182,0.103,0.043,0
2024-07-01 09:46:00,M03,0.736,0.639,66.52,12.08,0.211,-0.058,0.043,0
2024-07-01 09:47:00,M03,0.796,0.569,64.47,12.37,0.224,0.03,0.042,0
2024-07-01 09:48:00,M03,0.861,0.568,63.65,12.29,0.14,-0.11,0.042,0
2024-07-01 09:49:00,M03,0.796,0.567,65.7,11.63,0.209,0.095,0.041,0
2024-07-01 09:50:00,M03,1.283,0.924,74.54,14.85,0.284,0.075,0.04,1
2024-07-01 09:51:00,M03,0.948,0.598,66.44,13.18,0.1,0.076,0.04,0
2024-07-01 09:52:00,M03,0.837,0.618,66.36,11.55,0.229,-0.006,0.039,0
2024-07-01 09:53:00,M03,0.796,0.54,66.55,12.18,0.085,0.01,0.039,0
2024-07-01 09:54:00,M03,0.695,0.616,62.05,12.09,0.087,0.109,0.038,0
2024-07-01 09:55:00,M03,0.794,0.618,63.33,13.22,0.099,-0.073,0.037,0
2024-07-01 09:56:00,M03,0.787,0.607,66.99,12.21,0.106,-0.054,0.037,0
2024-07-01 09:57:00,M03,0.77,0.56,65.73,12.17,0.14,-0.029,0.036,0
2024-07-01 09:58:00,M03,0.759,0.658,62.47,11.89,0.205,-0.097,0.035,0
2024-07-01 09:59:00,M03,0.786,0.695,67.77,12.44,0.133,-0.1,0.035,0
2024-07-01 10:00:00,M03,0.733,0.679,67.27,12.19,0.21,0.085,0.034,0
2024-07-01 10:01:00,M03,1.117,0.814,75.25,15.14,0.225,-0.155,0.033,1
2024-07-01 10:02:00,M03,0.822,0.621,69.51,12.14,0.242,0.036,0.032,0
2024-07-01 10:03:00,M03,1.242,0.755,80.39,15.75,0.308,-0.025,0.032,1
2024-07-01 10:04:00,M03,0.89,0.611,65.04,11.13,0.241,0.054,0.031,0
2024-07-01 10:05:00,M03,0.829,0.63,66.89,12.53,0.247,0.083,0.03,0
2024-07-01 10:06:00,M03,0.848,0.642,62.29,11.13,0.179,0.116,0.029,0
2024-07-01 10:07:00,M03,0.799,0.595,64.65,11.95,0.15,0.081,0.028,0
2024-07-01 10:08:00,M03,0.843,0.599,63.86,11.81,0.099,0.081,0.027,0
2024-07-01 10:09:00,M03,0.761,0.668,63.61,12.29,0.197,0.083,0.027,0
2024-07-01 10:10:00,M03,0.89,0.623,67.89,11.58,0.236,0.124,0.026,0
2024-07-01 10:11:00,M03,0.916,0.55,66.29,11.72,0.25,-0.043,0.025,0
2024-07-01 10:12:00,M03,0.855,0.547,63.26,11.87,0.114,-0.053,0.024,0
2024-07-01 10:13:00,M03,0.739,0.56,65.04,12.16,0.109,0.016,0.023,0
2024-07-01 10:14:00,M03,1.14,0.882,77.29,15.69,0.127,0.103,0.022,1
2024-07-01 10:15:00,M03,0.748,0.709,66.56,11.96,0.222,-0.109,0.021,0
2024-07-01 10:16:00,M03,0.703,0.462,68.41,11.97,0.15,0.021,0.02,0
2024-07-01 10:17:00,M03,0.791,0.616,63.01,12.3,0.195,-0.006,0.02,0
2024-07-01 10:18:00,M03,0.762,0.65,62.39,11.09,0.165,-0.054,0.019,0
2024-07-01 10:19:00,M03,0.858,0.53,63.16,12.03,0.15,0.059,0.018,0
2024-07-01 10:20:00,M03,0.735,0.58,62.85,12.12,0.086,-0.072,0.017,0
2024-07-01 10:21:00,M03,0.745,0.627,64.98,11.72,0.152,-0.105,0.016,0
2024-07-01 10:22:00,M03,0.817,0.562,65.35,11.85,0.153,-0.11,0.015,0
2024-07-01 10:23:00,M03,0.826,0.578,63.06,11.77,0.149,-0.004,0.014,0
2024-07-01 10:24:00,M03,0.819,0.604,67.1,11.81,0.228,-0.05,0.013,0
2024-07-01 10:25:00,M03,0.761,0.665,62.72,13.01,0.16,0.028,0.012,0
2024-07-01 10:26:00,M03,0.807,0.577,67.84,12.14,0.155,-0.086,0.011,0
2024-07-01 10:27:00,M03,0.814,0.6,63.18,11.98,0.12,0.011,0.01,0
2024-07-01 10:28:00,M03,0.851,0.666,64.71,11.62,0.237,-0.072,0.009,0
2024-07-01 10:29:00,M03,0.783,0.514,67.53,11.92,0.119,0.023,0.008,0
2024-07-01 10:30:00,M03,0.801,0.674,60.28,12.27,0.222,-0.002,0.007,0
2024-07-01 10:31:00,M03,0.868,0.543,66.71,11.62,0.109,-0.003,0.006,0
2024-07-01 10:32:00,M03,0.805,0.666,66.37,11.83,0.232,-0.037,0.005,0
2024-07-01 10:33:00,M03,1.313,0.877,80.95,15.76,0.185,-0.079,0.004,1
2024-07-01 10:34:00,M03,0.815,0.66,61.68,12.18,0.241,0.034,0.003,0
2024-07-01 10:35:00,M03,0.855,0.576,64.39,11.73,0.189,0.11,0.002,0
2024-07-01 10:36:00,M03,0.81,0.585,68.69,12.26,0.171,0.003,0.001,0
2024-07-01 10:37:00,M03,0.829,0.609,66.2,12.91,0.206,0.029,0.0,0
2024-07-01 10:38:00,M03,0.843,0.62,66.77,12.22,0.113,0.054,-0.001,0
2024-07-01 10:39:00,M03,0.762,0.61,63.1,12.16,0.205,-0.074,-0.002,0
2024-07-01 10:40:00,M03,0.854,0.57,64.48,12.37,0.087,-0.112,-0.003,0
2024-07-01 10:41:00,M03,0.873,0.653,68.73,11.58,0.216,0.026,-0.004,0
2024-07-01 10:42:00,M03,0.792,0.556,64.24,12.6,0.159,0.053,-0.005,0
2024-07-01 10:43:00,M03,0.711,0.727,63.08,11.97,0.186,0.129,-0.006,0
2024-07-01 10:44:00,M03,0.716,0.52,63.05,12.06,0.191,-0.08,-0.007,0
2024-07-01 10:45:00,M03,0.863,0.586,64.9,11.95,0.172,-0.016,-0.008,0
2024-07-01 10:46:00,M03,1.072,0.875,79.85,15.48,0.212,-0.106,-0.009,1
2024-07-01 10:47:00,M03,1.144,0.883,78.89,14.36,0.18,-0.177,-0.01,1
2024-07-01 10:48:00,M03,0.75,0.628,67.44,11.96,0.189,0.019,-0.011,0
2024-07-01 10:49:00,M03,0.705,0.637,63.52,12.01,0.202,-0.017,-0.012,0
2024-07-01 10:50:00,M03,0.775,0.617,65.58,11.83,0.106,-0.043,-0.013,0
2024-07-01 10:51:00,M03,0.755,0.51,65.04,12.16,0.11,-0.002,-0.014,0
2024-07-01 10:52:00,M03,0.749,0.632,63.34,11.27,0.21,0.035,-0.015,0
2024-07-01 10:53:00,M03,1.062,0.945,76.55,15.52,0.225,-0.118,-0.016,1
2024-07-01 10:54:00,M03,0.736,0.565,63.45,13.59,0.167,0.055,-0.017,0
2024-07-01 10:55:00,M03,0.748,0.565,63.95,11.44,0.204,0.068,-0.018,0
2024-07-01 10:56:00,M03,0.777,0.688,62.62,11.05,0.086,-0.078,-0.018,0
2024-07-01 10:57:00,M03,0.857,0.602,67.09,11.96,0.137,-0.082,-0.019,0
2024-07-01 10:58:00,M03,0.824,0.636,62.51,11.67,0.117,0.089,-0.02,0
2024-07-01 10:59:00,M03,0.784,0.61,66.01,11.33,0.179,0.101,-0.021,0
2024-07-01 11:00:00,M03,1.23,0.998,75.37,13.95,0.243,0.175,-0.022,1
2024-07-01 11:01:00,M03,0.766,0.612,64.36,12.16,0.195,0.026,-0.023,0
2024-07-01 11:02:00,M03,0.856,0.573,66.05,11.4,0.148,-0.085,-0.024,0
2024-07-01 11:03:00,M03,0.742,0.475,64.79,12.31,0.115,-0.007,-0.025,0
2024-07-01 11:04:00,M03,0.919,0.575,66.39,12.02,0.125,0.097,-0.026,0
2024-07-01 11:05:00,M03,0.813,0.608,63.16,12.18,0.206,0.119,-0.026,0
2024-07-01 11:06:00,M03,0.859,0.667,62.5,11.63,0.127,0.118,-0.027,0
2024-07-01 11:07:00,M03,0.855,0.572,64.4,11.78,0.188,0.082,-0.028,0
2024-07-01 11:08:00,M03,0.847,0.605,63.16,11.36,0.159,0.103,-0.029,0
2024-07-01 11:09:00,M03,0.823,0.577,66.81,11.99,0.201,0.046,-0.03,0
2024-07-01 11:10:00,M03,0.843,0.618,64.06,11.81,0.117,0.03,-0.031,0
2024-07-01 11:11:00,M03,0.747,0.608,65.2,12.79,0.147,-0.11,-0.031,0
2024-07-01 11:12:00,M03,0.791,0.662,61.35,12.87,0.234,0.045,-0.032,0
2024-07-01 11:13:00,M03,0.719,0.573,64.71,12.58,0.15,-0.101,-0.033,0
2024-07-01 11:14:00,M03,0.785,0.518,66.44,11.26,0.223,-0.043,-0.034,0
2024-07-01 11:15:00,M03,0.774,0.709,64.15,12.23,0.116,0.105,-0.034,0
2024-07-01 11:16:00,M03,0.789,0.563,64.98,12.29,0.195,0.052,-0.035,0
2024-07-01 11:17:00,M03,1.208,0.882,73.06,14.16,0.203,0.131,-0.036,1
2024-07-01 11:18:00,M03,0.865,0.606,64.1,11.95,0.153,-0.032,-0.037,0
2024-07-01 11:19:00,M03,1.097,1.016,77.44,15.28,0.326,-0.179,-0.037,1
2024-07-01 11:20:00,M03,0.76,0.552,64.8,12.34,0.155,0.036,-0.038,0
2024-07-01 11:21:00,M03,0.757,0.668,64.42,12.86,0.194,0.024,-0.038,0
2024-07-01 11:22:00,M03,0.817,0.586,63.61,10.7,0.114,-0.112,-0.039,0
2024-07-01 11:23:00,M03,0.739,0.628,69.55,12.71,0.205,-0.117,-0.04,0
2024-07-01 11:24:00,M03,0.751,0.618,63.61,11.49,0.097,0.039,-0.04,0
2024-07-01 11:25:00,M03,0.774,0.622,66.14,12.37,0.125,-0.02,-0.041,0
2024-07-01 11:26:00,M03,0.777,0.642,68.11,11.76,0.223,0.098,-0.041,0
2024-07-01 11:27:00,M03,0.727,0.546,63.02,12.24,0.084,-0.104,-0.042,0
2024-07-01 11:28:00,M03,0.862,0.51,61.91,11.94,0.201,0.089,-0.043,0
2024-07-01 11:29:00,M03,0.851,0.555,66.9,11.32,0.115,0.1,-0.043,0
2024-07-01 11:30:00,M03,0.804,0.576,62.47,11.47,0.123,-0.021,-0.044,0
2024-07-01 11:31:00,M03,0.683,0.625,63.31,12.18,0.112,0.106,-0.044,0
2024-07-01 11:32:00,M03,0.726,0.483,62.47,12.61,0.133,-0.018,-0.045,0
2024-07-01 11:33:00,M03,0.804,0.61,67.85,12.26,0.23,-0.073,-0.045,0
2024-07-01 11:34:00,M03,0.773,0.665,64.54,12.42,0.108,-0.091,-0.045,0
2024-07-01 11:35:00,M03,1.141,1.033,76.27,15.48,0.212,-0.035,-0.046,1
2024-07-01 11:36:00,M03,1.238,0.877,78.12,14.69,0.256,-0.068,-0.046,1
2024-07-01 11:37:00,M03,0.833,0.625,62.63,11.82,0.238,-0.011,-0.047,0
2024-07-01 11:38:00,M03,0.784,0.568,65.59,11.94,0.208,0.005,-0.047,0
2024-07-01 11:39:00,M03,0.873,0.585,64.47,11.65,0.176,0.095,-0.047,0
2024-07-01 11:40:00,M03,0.842,0.563,66.06,11.09,0.168,0.031,-0.048,0
2024-07-01 11:41:00,M03,0.751,0.538,67.76,12.12,0.105,-0.088,-0.048,0
2024-07-01 11:42:00,M03,0.812,0.635,64.2,12.05,0.101,-0.035,-0.048,0
2024-07-01 11:43:00,M03,0.833,0.57,68.52,12.27,0.09,0.042,-0.048,0
2024-07-01 11:44:00,M03,0.747,0.562,67.64,12.5,0.116,-0.003,-0.049,0
2024-07-01 11:45:00,M03,0.836,0.596,62.09,11.66,0.113,-0.023,-0.049,0
2024-07-01 11:46:00,M03,0.764,0.659,61.26,11.47,0.179,-0.046,-0.049,0
2024-07-01 11:47:00,M03,0.818,0.609,65.96,11.4,0.187,-0.054,-0.049,0
2024-07-01 11:48:00,M03,0.776,0.584,67.71,12.86,0.208,-0.074,-0.049,0
2024-07-01 11:49:00,M03,0.771,0.531,69.71,11.72,0.195,-0.104,-0.05,0
2024-07-01 11:50:00,M03,0.84,0.509,65.11,11.28,0.226,0.077,-0.05,0
2024-07-01 11:51:00,M03,0.802,0.583,65.01,12.14,0.237,-0.072,-0.05,0
2024-07-01 11:52:00,M03,0.791,0.63,60.7,12.55,0.201,-0.002,-0.05,0
2024-07-01 11:53:00,M03,0.738,0.653,65.48,11.16,0.107,0.11,-0.05,0
2024-07-01 11:54:00,M03,0.711,0.568,65.35,12.0,0.207,-0.099,-0.05,0
2024-07-01 11:55:00,M03,0.809,0.641,62.76,11.27,0.184,0.021,-0.05,0
2024-07-01 11:56:00,M03,0.799,0.537,66.45,12.25,0.139,0.081,-0.05,0
2024-07-01 11:57:00,M03,0.778,0.611,61.37,12.22,0.138,-0.03,-0.05,0
2024-07-01 11:58:00,M03,0.753,0.561,62.39,11.24,0.192,-0.017,-0.05,0
2024-07-01 11:59:00,M03,0.815,0.626,62.2,11.69,0.199,-0.012,-0.05,0
2024-07-01 12:00:00,M03,0.794,0.57,64.36,12.48,0.138,0.023,-0.05,0
2024-07-01 12:01:00,M03,0.756,0.61,63.55,12.61,0.124,-0.064,-0.05,0
2024-07-01 12:02:00,M03,1.227,0.929,76.53,13.37,0.296,-0.124,-0.05,1
2024-07-01 12:03:00,M03,0.832,0.638,66.62,11.49,0.239,0.044,-0.049,0
2024-07-01 12:04:00,M03,0.837,0.608,66.97,11.73,0.154,-0.077,-0.049,0
2024-07-01 12:05:00,M03,1.113,0.975,77.63,13.58,0.132,0.011,-0.049,1
2024-07-01 12:06:00,M03,0.793,0.666,63.22,11.65,0.105,0.022,-0.049,0
2024-07-01 12:07:00,M03,0.691,0.605,66.48,11.9,0.19,0.087,-0.049,0
2024-07-01 12:08:00,M03,0.898,0.65,65.63,10.71,0.153,0.064,-0.048,0
2024-07-01 12:09:00,M03,0.756,0.611,68.56,12.23,0.1,0.096,-0.048,0
2024-07-01 12:10:00,M03,0.739,0.632,69.69,11.0,0.17,-0.028,-0.048,0
2024-07-01 12:11:00,M03,0.79,0.622,62.06,12.18,0.141,-0.052,-0.048,0
2024-07-01 12:12:00,M03,0.728,0.616,64.23,11.73,0.178,0.055,-0.047,0
2024-07-01 12:13:00,M03,1.196,0.949,77.82,14.68,0.193,0.015,-0.047,1
2024-07-01 12:14:00,M03,0.837,0.589,61.3,11.97,0.173,-0.004,-0.047,0
2024-07-01 12:15:00,M03,0.833,0.63,64.06,11.9,0.133,-0.071,-0.046,0
2024-07-01 12:16:00,M03,0.813,0.535,63.28,11.27,0.116,-0.048,-0.046,0
2024-07-01 12:17:00,M03,0.841,0.565,63.11,10.88,0.248,-0.097,-0.045,0
2024-07-01 12:18:00,M03,0.79,0.546,61.26,13.13,0.115,-0.033,-0.045,0
2024-07-01 12:19:00,M03,0.779,0.616,66.09,11.6,0.129,-0.04,-0.045,0
2024-07-01 12:20:00,M03,0.676,0.577,61.47,11.75,0.154,-0.08,-0.044,0
2024-07-01 12:21:00,M03,1.256,0.892,81.08,16.03,0.188,-0.042,-0.044,1
2024-07-01 12:22:00,M03,0.805,0.638,63.19,11.32,0.162,0.115,-0.043,0
2024-07-01 12:23:00,M03,0.852,0.676,63.98,11.91,0.137,0.053,-0.043,0
2024-07-01 12:24:00,M03,0.763,0.606,65.33,12.48,0.184,-0.1,-0.042,0
2024-07-01 12:25:00,M03,0.719,0.683,64.06,11.9,0.207,-0.136,-0.042,0
2024-07-01 12:26:00,M03,0.835,0.597,62.49,12.75,0.093,0.063,-0.041,0
2024-07-01 12:27:00,M03,0.858,0.607,66.7,11.77,0.208,0.021,-0.04,0
2024-07-01 12:28:00,M03,0.681,0.56,62.32,12.09,0.075,-0.027,-0.04,0
2024-07-01 12:29:00,M03,0.773,0.525,65.84,11.66,0.206,-0.052,-0.039,0
2024-07-01 12:30:00,M03,0.816,0.52,67.69,11.27,0.122,0.024,-0.039,0
2024-07-01 12:31:00,M03,0.816,0.506,69.07,12.47,0.091,0.087,-0.038,0
2024-07-01 12:32:00,M03,0.764,0.643,65.96,12.13,0.087,-0.047,-0.037,0
2024-07-01 12:33:00,M03,0.838,0.728,67.54,12.15,0.143,0.109,-0.037,0
2024-07-01 12:34:00,M03,0.806,0.55,65.71,12.28,0.115,-0.088,-0.036,0
2024-07-01 12:35:00,M03,1.306,0.763,77.37,15.62,0.263,-0.078,-0.035,1
2024-07-01 12:36:00,M03,0.81,0.576,65.99,11.98,0.214,0.021,-0.035,0
2024-07-01 12:37:00,M03,0.724,0.61,66.67,12.14,0.118,0.043,-0.034,0
2024-07-01 12:38:00,M03,0.786,0.597,64.46,11.39,0.186,0.116,-0.033,0
2024-07-01 12:39:00,M03,0.788,0.56,65.27,11.69,0.206,-0.05,-0.032,0
2024-07-01 12:40:00,M03,0.807,0.635,62.52,12.35,0.158,0.034,-0.032,0
2024-07-01 12:41:00,M03,0.769,0.605,63.57,11.86,0.187,-0.117,-0.031,0
2024-07-01 12:42:00,M03,1.16,0.94,80.48,15.81,0.2,0.144,-0.03,1
2024-07-01 12:43:00,M03,0.816,0.563,65.18,11.5,0.224,-0.085,-0.029,0
